c_personid,c_sequence,c_status_code,c_status_desc,c_status_desc_chn,c_firstyear,c_lastyear,c_source,c_pages,c_notes
40396,0,30,failed exams literatus,落第士人,,,7596,4325,
40397,0,40,civil office,[為官者：文],,,0,,
40398,0,9,calligrapher,書法家,,,7596,4427,
40399,0,52,literati,士人,,,0,,
40401,0,8,buddhist monk,僧人,,,7596,24674,
40404,0,141,dynastic martyr,死國難,,,0,,
40407,0,8,buddhist monk,僧人,,,7596,24515,
40409,0,8,buddhist monk,僧人,,,0,,
40413,0,33,farmer,農民,,,7596,3251,
40413,0,36,local literatus / gentry,地方士人/鄉紳,,,0,,
40415,0,8,buddhist monk,僧人,,,7596,24672,
40419,0,8,buddhist monk,僧人,,,7596,24671,
40423,0,146,Neo-Confucian thinker (lixue),理學家,,,7596,4432,
40425,0,8,buddhist monk,僧人,,,7596,24670,
40426,0,8,buddhist monk,僧人,,,7596,24669,
40428,0,9,calligrapher,書法家,,,0,,
40428,0,190,scholar of Classics (Book of Documents),經學家—尚書,,,7596,4434,
40429,0,8,buddhist monk,僧人,,,7596,24580,
40430,0,137,outer noblewoman,[外命婦],,,0,,贈安定郡太君制(淨德集9/99)
40431,0,8,buddhist monk,僧人,,,7596,24668,
40432,0,214,scholar of law,法律專家,,,7596,3254,
40433,0,8,buddhist monk,僧人,,,7596,24667,
40434,0,137,outer noblewoman,[外命婦],,,0,,贈馮翊郡太君制(淨德集9/99)
40436,0,114,poet,詩人,,,7596,4435,
40437,0,137,outer noblewoman,[外命婦],,,0,,贈襄陽郡太君制(淨德集9/99)
40438,0,157,honest official,良吏;循吏,,,7596,3256,
40439,0,137,outer noblewoman,[外命婦],,,0,,贈彭城郡太君制(淨德集9/100)
40441,0,137,outer noblewoman,[外命婦],,,0,,贈縣君制(淨德集9/100)
40446,0,137,outer noblewoman,[外命婦],,,0,,贈縣君制(淨德集9/100)
40447,0,157,honest official,良吏;循吏,,,7596,4000,
40449,0,137,outer noblewoman,[外命婦],,,0,,贈縣君制(淨德集9/100)
40450,0,137,outer noblewoman,[外命婦],,,0,,碩人。
40451,0,2,army officer,武將,,,0,,
40451,0,252,excelled in horseriding and archery,精於騎射,,,7596,4438,
40452,0,71,painter,畫家,,,7596,4474,
40452,0,235,ci lyric writer,詞人,,,7596,4474,
40454,0,2,army officer,武將,,,0,,
40455,0,114,poet,詩人,,,7596,4440,
40456,0,40,civil office,[為官者：文],,,38685,lgid=356628,以直道自任，廉介不受請託，民有訟立決，不拘以時，盡日坐廳事，重門洞開，上下之情罔有不達。
40461,0,63,militia leader,義軍首領,,,7596,4476,
40461,0,146,Neo-Confucian thinker (lixue),理學家,,,0,,
40461,0,150,dynastic loyalist,遺民,,,0,,
40466,0,164,Classicist,經學家,,,7596,4004,
40471,0,8,buddhist monk,僧人,,,7596,24666,
40472,0,8,buddhist monk,僧人,,,7596,24460,
40474,0,12,Confucian learning,儒學,,,0,,經傳子史一覽弗遺，尤精熟周禮。
40474,0,76,recluse,[隱士],,,0,,
40474,0,142,historian,史學家,,,7596,4590,
40474,0,192,scholar of Classics (Classics of Rites),經學家—禮經,,,7596,4590,
40476,0,22,died young,早卒(未成年而卒),,,7596,4477,
40480,0,8,buddhist monk,僧人,,,7596,24665,
40487,0,8,buddhist monk,僧人,,,7596,24664,
40490,0,8,buddhist monk,僧人,,,7596,24663,
40493,0,40,civil office,[為官者：文],,,0,,
40496,0,8,buddhist monk,僧人,,,7596,24018,
40499,0,8,buddhist monk,僧人,,,7596,24449,
40503,0,40,civil office,[為官者：文],,,0,,
40505,0,8,buddhist monk,僧人,,,7596,24662,
40507,0,8,buddhist monk,僧人,,,7596,24661,
40507,0,114,poet,詩人,,,7596,24661,
40510,0,2,army officer,武將,,,0,,
40510,0,96,tribal chieftain,酋長,,,7596,4656,
40510,0,256,military strategist,熟諳兵法韜略、軍事家,,,7596,4656,
40510,0,264,fond of learning,好學,,,7596,4656,
40512,0,40,civil office,[為官者：文],,,0,,
40513,0,71,painter,畫家,,,7596,4736,
40516,0,29,eunuch,宦官,,,0,,
40517,0,233,skilled at writing,工於文,0,0,24309,pers00109,《全唐文・卷860》(據唐代人物知識ベース)。
40519,0,76,recluse,[隱士],,,0,,
40530,0,40,civil office,[為官者：文],,,0,,
40532,0,71,painter,畫家,,,7596,4658,
40532,0,114,poet,詩人,,,7596,4658,
40533,0,136,student: xianggong jinshi,[鄉貢進士],1273,,0,,
40533,0,141,dynastic martyr,死國難,,,0,,
40533,1,117,refused office,拒絕出仕,,,9599,2927,不赴
40533,1,147,filial son/daughter,孝子/孝女,,,9599,2927,養親
40534,0,71,painter,畫家,,,7596,4485,
40537,0,29,eunuch,宦官,,,0,,入內內侍省官李雍轉一官制(摛文堂集7/5)
