c_personid,c_assoc_id,c_assoc_code,c_assoc_desc,c_assoc_desc_chn,c_assoc_first_year,c_assoc_last_year,c_addr_id,c_source,c_pages,c_notes
93139,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1173,
93311,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,691,
94018,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1203,
94134,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,73,
94617,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,58,
94871,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,658,
94941,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,287,
95068,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1062,
95071,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1057,
95210,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,492,
170744,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,300,
173977,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,753,
187123,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,887,
447213,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,633,
449550,32248,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1245,
3915,32290,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1109,
32174,32290,437,Presented literary composition as gift to,贈詩、文,734,,14493,60019,59,
32174,32290,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,111,
32175,32290,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,121,
94937,32290,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,298,
446517,32290,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,408,
21194,32297,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1085,
92743,32297,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,80,
449911,32297,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1373,
93832,32304,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1482,
32822,32384,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,939,
92608,32384,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1324,
94240,32384,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,682,
445700,32401,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,152,
446618,32401,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,439,
448662,32401,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1017,
32136,32404,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,314,
32593,32404,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1092,
32174,32405,437,Presented literary composition as gift to,贈詩、文,725,,14987,60019,40,
32174,32405,437,Presented literary composition as gift to,贈詩、文,723,,14987,60019,37,
32174,32405,437,Presented literary composition as gift to,贈詩、文,725,,14914,60019,40,
94771,32405,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,497,
94908,32405,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1077,
448817,32461,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1062,
3130,32534,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,255,
30851,32534,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,35,
32136,32534,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,313,
32174,32534,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,113,
92047,32534,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,103,
3332,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1047,
3702,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,732,
3915,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1112,
12236,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,640,
32227,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,544,
33566,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1340,
34916,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1097,
36130,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,215,
92161,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,962,
92704,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,12,
92743,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,83,
92747,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,90,
92864,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,791,
93476,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,249,
93832,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1483,
94475,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1225,
94541,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,25640,,《李太白全集》卷一九附崔宗之《贈李十二》
176229,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,240,
195105,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,359,
445937,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,236,
446659,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,458,《李太白全集》卷三二錄任華撰《雜言寄李白》
447110,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,610,
447201,32540,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,630,
30851,32562,437,Presented literary composition as gift to,贈詩、文,0,,0,40303,36,
32583,32562,437,Presented literary composition as gift to,贈詩、文,0,,0,40303,451,
94172,32562,437,Presented literary composition as gift to,贈詩、文,0,,0,40303,979,
94271,32562,437,Presented literary composition as gift to,贈詩、文,0,,0,40303,1460,
30851,32574,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,37,
30851,32575,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,36,
32227,32575,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,550,
33566,32575,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1343,
92608,32575,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1324,
94271,32575,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1460,
449514,32575,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1240,
450201,32575,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1444,
92665,32578,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1325,
93022,32578,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,906,
445671,32578,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,148,
445895,32578,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,218,
3915,32583,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1107,
31170,32583,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1162,
32917,32583,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1148,
92463,32583,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1219,
94771,32583,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,497,
11605,32593,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1021,
31560,32593,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,670,
31575,32593,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,789,
32198,32593,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,696,
445779,32593,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,189,
92463,32640,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1219,
3332,32641,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1045,
13624,32641,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1135,
24654,32641,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,320,
33487,32641,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,923,
33606,32641,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1291,
92328,32641,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,415,
21194,32643,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1085,
92743,32643,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,81,
449911,32643,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1373,
21194,32644,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1085,
32227,32644,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,534,
92743,32644,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,80,
93093,32644,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,775,
94160,32644,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,985,
20876,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1180,
32174,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,109,
32694,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,199,
33566,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1333,
93096,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,860,
93103,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,756,
94271,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1453,
94342,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,28,
94714,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1035,
177679,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,471,
382646,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,718,
445615,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,135,
450706,32672,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1033,
3915,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1119,
32583,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,451,
33566,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1344,
33606,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1302,
93096,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,863,
93103,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,760,
94109,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,585,
94271,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1460,
177679,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,472,
382646,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,720,
446976,32683,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,591,
3915,32694,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1104,
32540,32694,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,,《李太白全集》卷一一《巴陵贈賈舍人》、卷一五《留别賈舍人至二首》等
32583,32694,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,445,
32917,32694,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1147,
94589,32694,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,486,
140364,32733,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,98,
32405,32740,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,717,
33566,32740,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1341,
93096,32740,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,862,
94271,32740,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1458,
33649,32746,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1250,
92751,32746,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,93,
447567,32746,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,709,
447924,32746,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,831,
450664,32746,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,295,
94717,32749,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1029,
24654,32760,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,321,
33606,32760,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1299,
93189,32760,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1171,
32814,32815,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1211,
3332,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1047,
32227,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,547,
92608,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1324,
92982,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,801,
93166,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1167,
93952,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,335,
94073,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1228,
94185,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1214,
94240,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,683,
177679,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,471,
447047,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,604,
449869,32822,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1353,
3915,32838,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1106,
32583,32838,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,446,
3915,32847,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1113,
19245,32847,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,742,
92999,32847,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,841,
94240,32847,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,683,
446275,32847,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,311,
447799,32847,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,778,
449829,32847,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1331,
33649,32873,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1252,
92743,32873,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,88,
94575,32873,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,477,
180560,32873,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1066,
448904,32873,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1079,
3332,32879,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1046,
3915,32889,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1104,
13575,32889,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,277,
33566,32889,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1333,
93954,32889,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,330,
94116,32889,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,579,
33566,32917,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1344,
92982,32917,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,801,
93096,32917,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,863,
93458,32917,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,261,
94714,32917,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1038,
184603,32917,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1234,
94714,32970,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1039,
13575,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,283,
24412,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,751,
32227,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,564,
33487,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,924,
92047,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,105,
92328,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,424,
92533,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,507,
93088,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,752,
93139,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1177,
93476,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,251,
94160,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,991,
94227,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,209,
94941,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,287,
145215,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,304,
446600,32980,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,437,
24412,32985,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,750,
36130,32985,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,216,
91973,32985,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1274,
94018,32985,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1207,
447567,32985,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,711,
3915,33026,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1108,
32540,33026,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,811,
92035,33026,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,142,
93956,33026,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,346,
94717,33026,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1029,
3915,33062,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1104,
30851,33062,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,32,
32540,33062,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,807,《李太白全集》卷九《述德兼陳情上哥舒大夫》
94714,33062,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1035,
94771,33062,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,496,
446440,33062,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,377,
92411,33083,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,623,
32207,33094,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,772,
92875,33094,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,877,
447783,33094,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,771,
32227,33104,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,538,
92982,33104,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,800,
94324,33136,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,612,
189491,33136,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1182,
448500,33136,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,978,
3332,33153,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1050,
13624,33153,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1142,
32248,33153,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,175,
33606,33153,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1308,
93139,33153,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1177,
93952,33153,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,338,
446622,33153,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,440,
3332,33158,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1050,
32227,33158,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,566,
33606,33158,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1308,
94160,33158,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,992,
94407,33158,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,50,
447419,33158,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,680,
450067,33158,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1399,
92864,33162,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,791,
34702,33186,437,Presented literary composition as gift to,贈詩、文,0,,0,27147,9131,
131191,33186,437,Presented literary composition as gift to,贈詩、文,0,,0,27147,9131,
33649,33201,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1252,
447110,33201,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,611,
35366,33210,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,4127,周達可隨奉使過眞臘國作書紀風俗因贈三首（竹素山房集2/4）
10801,33224,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2390,寄賀吳宗師七十壽旦（道園學古錄29/7下）
17690,33224,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2390,贈吳眞人（松雪齋文集3/14下）
27853,33224,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2390,寄壽吳閑閑二親（雪樓集28/18）
27949,33224,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2390,薛漢，閒閒眞人生朝（皇元風雅後集2/1）
28543,33224,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2390,寄閑閑宗師（至正集18/13）
35407,33224,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2390,呈閒閒宗師吳公（此山詩集5/7下）
10801,33229,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,1959,贈朱本初（道園遺稿5/24下）
20059,33332,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,7809,寄梁隆吉（存雅堂遺稿2/4下）
14011,33339,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,7802,寄茅峯梁中砥（山中白雲6/6下）
28342,33339,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,7802,寄梁中砥（金淵集4/3下）
100655,33339,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,7802,王圭，劉有之還京口簡梁中砥知宮（宛陵羣英集12/2下）
28640,33392,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,6137,海陵行為泰州袁子英賦（子淵詩集2/9下）
30337,33392,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,6137,聞袁子英著書作詩寄之（龜巢稿6/24）
30337,33425,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,8184,寄郭羲仲（龜巢稿3/42）
28391,33468,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,5352,贈元鎮（句曲外史詩集2/9）
28410,33468,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,5352,寄倪元鎮（梧溪集3/40下）
28696,33468,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,5352,贈倪元鎮（東臯詩集4/4）
30337,33468,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,5352,代簡倪雲林（龜巢稿10/13下）
34385,33468,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,5352,寄倪隱君元鎮（高太史大全集15/16下）
35364,33468,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,5352,周砥，寄倪雲林（草堂雅集12/42）
107887,33468,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,5352,郯韶，寄經鋤隱者倪元鎮（草堂雅集10/17下；牧庵集34/13下誤收）
107897,33468,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,5352,陳方，清閟閣詩二首（草堂雅集3/81下）
27965,33477,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,8122,郭天錫雲山（僑吳集6/12）
28439,33477,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,8122,寄省郎郭天錫（薩天錫詩集前集/11下）
24412,33485,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,747,
92147,33485,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1438,
92704,33485,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,12,
146237,33485,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,999,
3006,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1496,
32227,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,547,
32822,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,941,
33606,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1300,
92047,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,103,
93139,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1175,
93952,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,335,
94227,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,206,
94595,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,395,
94860,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,617,
173030,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1128,
181211,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,964,
449841,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1350,
450201,33487,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1444,
10389,33488,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2887,息齋賦（清容居士集1/13）
27957,33488,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2887,息齋墨竹三首（吳正傳文集9/195）
28306,33488,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2887,息齋賦（剡源文集21/8）
35299,33488,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,2887,奉贈李仲賓侍郎（釋英白雲集3/5；靜居集3/2下誤收）
34386,33492,437,Presented literary composition as gift to,贈詩、文,-1,,0,9599,3133,李遵道墨竹歌（靜居集2/13下）
30846,33566,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,45,
94109,33566,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,586,
94204,33566,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,372,
94271,33566,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1462,
94870,33566,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,656,
450076,33566,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1400,
24654,33588,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,322,
94941,33588,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,287,
32227,33589,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,555,
94227,33589,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,208,
447146,33589,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,621,
93832,33594,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1484,
33606,33605,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1300,
13575,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,282,
21751,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1405,
32227,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,557,
32980,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1432,
33649,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1252,
92982,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,802,
93476,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,251,
94324,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,613,
94871,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,658,
94941,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,287,
95071,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1059,
146237,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1001,
446500,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,405,
447567,33606,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,711,
32248,33623,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,171,
92743,33625,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,85,
3915,33638,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,1117,
30851,33638,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,36,
32174,33638,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,115,
32583,33638,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,451,
32822,33638,437,Presented literary composition as gift to,贈詩、文,-1,,0,40303,944,
