source_id,source_name,target_id,target_name,category,detail_types
1000,李之純,1493,蘇轍,其他,因與Y的交往受牽連|得到Y的支持|支持|與他的交往導致Y受牽連
1000,李之純,3767,蘇軾,其他,得到Y的支持|支持|致書Y|被致書由Y
1000,李之純,1748,董敦逸,其他,其政策被Y反對/不支持|反對/不支持Y的政策
1000,李之純,3105,程頤,其他,為Y作祭文|祭文由Y所作
19437,趙宗瑗,3767,蘇軾,其他,為Y作祭文|祭文由Y所作
48114,陸惟忠,3767,蘇軾,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘|致書Y|被致書由Y
5108,王弗,3767,蘇軾,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
5108,王弗,1493,蘇轍,其他,為Y作祭文|祭文由Y所作
5109,王閏之,3767,蘇軾,其他,書跋由Y所作|為Y作畫贊(畫像記)|為Y作祭文|為Y所著書作跋|畫贊(畫像記)由Y所作|祭文由Y所作
5111,劉氏(蘇舜元妻),3767,蘇軾,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
41976,狄咸,3767,蘇軾,其他,匾額、器銘由Y所篆|建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名|為Y篆匾額、器銘
7166,張田,1384,歐陽修,其他,推薦|被Y推薦
7166,張田,3767,蘇軾,其他,政績為Y所稱道|稱道Y之政績
46084,周尹,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
39942,尹白,3767,蘇軾,其他,欣賞/器重|被Y欣賞/器重|題Y之畫作|題畫詩文的作者為Y
3081,陳師道,3767,蘇軾,其他,推薦|收到Y的答書|文風為Y所稱道|稱道Y之文風|答Y書|致書Y|被Y推薦|被致書由Y
3081,陳師道,7363,曾易占,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘|為Y作神道碑|神道碑由Y所作
3081,陳師道,1759,汪應辰,文學交往,書跋由Y所作|為Y所著書作跋
3081,陳師道,3640,陸游,文學交往,書跋由Y所作|為Y所著書作跋
3081,陳師道,27727,方回,其他,書跋由Y所作|為Y所著書作跋|著作被Y評論|評論Y之著作
3081,陳師道,27791,張侃,文學交往,書跋由Y所作|為Y所著書作跋
3081,陳師道,1384,歐陽修,其他,為Y作祭文|祭文由Y所作
3081,陳師道,7364,曾鞏,其他,從Y學|教授Y
3081,陳師道,20419,劉恕,其他,為Y作畫贊(畫像記)|畫贊(畫像記)由Y所作
3081,陳師道,8136,曾公亮,文學交往,致書Y|被致書由Y
3081,陳師道,3484,李之儀,文學交往,收到Y的答書|答Y書
3081,陳師道,13384,江端禮,文學交往,收到Y的答書|答Y書
3081,陳師道,16026,秦覯,文學交往,收到Y的答書|答Y書
3081,陳師道,20457,劉羲仲,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
7197,周必大,3640,陸游,其他,友|收到Y的贈詩、文|書跋由Y所作|為Y作祭文|為Y所著書作跋|祭文由Y所作|致書Y|被致書由Y|贈詩、文
7197,周必大,1384,歐陽修,其他,建築物得到Y的題詠、記、命名|書序由Y所作|書跋由Y所作|為Y之建築物題詠、記、命名|為Y所著書作序|為Y所著書作跋
7197,周必大,1493,蘇轍,文學交往,書序由Y所作|書跋由Y所作|為Y所著書作序|為Y所著書作跋
7197,周必大,3439,孔文仲,文學交往,書序由Y所作|為Y所著書作序
7197,周必大,7343,孫覿,文學交往,書序由Y所作|為Y所著書作序
7197,周必大,8116,蘇頌,文學交往,書序由Y所作|為Y所著書作序
7197,周必大,3624,樓鑰,其他,墓誌銘由Y所作|為Y作墓誌銘|為Y作神道碑|為Y作祠記|神道碑由Y所作|祠記由Y所作
7197,周必大,1195,劉奉世,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,1220,劉攽,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,1309,呂惠卿,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
7197,周必大,1314,呂公著,其他,書跋由Y所作|為Y所著書作跋|稱道Y之節行|節行為Y所稱道
7197,周必大,1327,呂大防,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
7197,周必大,1488,司馬光,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,1521,孫覺,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,1651,蔡襄,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,1759,汪應辰,其他,書跋由Y所作|為Y作祭文|為Y所著書作跋|祭文由Y所作
7197,周必大,1762,王安石,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,1953,文彥博,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,3257,朱熹,文學交往,收到Y的答書|書跋由Y所作|為Y所著書作跋|答Y書|致書Y|被致書由Y
7197,周必大,3279,范鎮,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,3580,劉敞,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,3676,米芾,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,3767,蘇軾,墓誌傳記,書跋由Y所作|為Y作神道碑|為Y所著書作跋|神道碑由Y所作
7197,周必大,7364,曾鞏,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,8043,范仲淹,其他,其書帖由Y作題|書跋由Y所作|為Y所著書作跋|題Y的書帖
7197,周必大,8078,李綱,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
7197,周必大,10173,文同,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,16026,秦覯,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,19699,張元幹,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,19865,李公麟,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
7197,周必大,48522,曾安止,文學交往,書跋由Y所作|為Y所著書作跋
7197,周必大,3828,唐坰,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
3105,程頤,1488,司馬光,其他,推薦|被Y推薦
3105,程頤,3257,朱熹,其他,年譜由Y所作|書跋由Y所作|為Y作年譜|為Y作祠記|為Y所著書作跋|祠記由Y所作
3105,程頤,4001,魏了翁,其他,書跋由Y所作|為Y作祠記|為Y所著書作跋|祠記由Y所作
3105,程頤,10084,吳澄,文學交往,書跋由Y所作|為Y所著書作跋
3105,程頤,15459,陳造,文學交往,書跋由Y所作|為Y所著書作跋
3105,程頤,28306,戴表元,文學交往,書跋由Y所作|為Y所著書作跋
3105,程頤,11663,呂大臨,其他,從Y遊|從遊者為Y|收到Y的答書|答Y書|致書Y|被致書由Y
3105,程頤,3767,蘇軾,其他,其學為Y所排|其黨攻訐Y|排Y之學|遭Y黨羽的攻訐
3105,程頤,1314,呂公著,其他,為Y作祭文|祭文由Y所作
3105,程頤,1953,文彥博,文學交往,致書Y|被致書由Y
3105,程頤,11316,朱長文,文學交往,收到Y的答書|答Y書
1062,李彌遜,3624,樓鑰,文學交往,書序由Y所作|為Y所著書作序
1062,李彌遜,1651,蔡襄,文學交往,書跋由Y所作|為Y所著書作跋
1062,李彌遜,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
1062,李彌遜,19699,張元幹,文學交往,書跋由Y所作|為Y所著書作跋
1062,李彌遜,3257,朱熹,其他,書跋由Y所作|為Y之詩文作跋|為Y所著書作跋|詩文跋由Y所作
1062,李彌遜,8078,李綱,其他,為Y作祭文|祭文由Y所作
48180,崔閑,3767,蘇軾,師生,收到Y的贈詩、文|為Y之門人|贈詩、文|門人為Y
11316,朱長文,8085,林希,友人,友
11316,朱長文,3676,米芾,其他,墓表由Y所作|墓誌銘由Y所作|為Y作墓表|為Y作墓誌銘
11316,朱長文,3767,蘇軾,文學交往,致書Y|被致書由Y
1078,李師中,8043,范仲淹,其他,推薦|被Y推薦
1078,李師中,1488,司馬光,其他,得到Y的支持|推薦|支持|被Y推薦
1078,李師中,3767,蘇軾,其他,得到Y的支持|推薦|支持|被Y推薦
1078,李師中,1762,王安石,其他,反對/攻訐|遭到Y的反對/攻訐
1078,李師中,1309,呂惠卿,其他,排擠|遭Y排擠
1078,李師中,1417,畢仲游,文學交往,致書Y|被致書由Y
48194,崔子方,3767,蘇軾,師生,學生為Y|為Y之學生
1092,李大臨,1097,李定,其他,拒絕在Y主政的政府中任職|拒絕在Y的主政期出仕
1092,李大臨,3279,范鎮,其他,為Y作祭文|祭文由Y所作
1092,李大臨,1384,歐陽修,文學交往,收到Y的答書|答Y書
1092,李大臨,3767,蘇軾,文學交往,收到Y的答書|答Y書
13384,江端禮,29869,徐積,其他,與Y遊|論學
13384,江端禮,3767,蘇軾,其他,以文章、學問受知於|其學得到Y之讚揚|稱道Y之文章、學問|致書Y|被致書由Y|讚揚Y之學
1097,李定,3767,蘇軾,其他,彈劾|被Y彈劾
1097,李定,1762,王安石,師生,學生為Y|收到Y的答書|為Y之學生|答Y書
1097,李定,3849,丁隲,其他,拒為Y掾屬|欲辟Y為幕僚但被拒絕|為Y所辟|辟
1097,李定,1488,司馬光,其他,上奏論Y|被Y奏論
40010,胡伸,3767,蘇軾,其他,欣賞/器重|被Y欣賞/器重
27722,汪莘,3257,朱熹,其他,世系碑記由Y所作|收到Y的答書|欣賞/器重|為Y作世系碑記|為Y作祠記|祠記由Y所作|答Y書|致書Y|被Y欣賞/器重|被致書由Y
27722,汪莘,3767,蘇軾,文學交往,書序由Y所作|為Y所著書作序
27722,汪莘,29944,林表民,文學交往,書序由Y所作|為Y所著書作序
1099,李琮,3767,蘇軾,文學交往,收到Y的答書|答Y書
27727,方回,3257,朱熹,其他,學記（書院記）由Y所作|書序由Y所作|書跋由Y所作|為Y作學記（書院記）|為Y所著書作序|為Y所著書作跋|著作被Y評論|評論Y之著作
27727,方回,28306,戴表元,其他,書序由Y所作|為Y作臨別贈言(送別詩、序)|為Y所作詩文作序|為Y所著書作序|相唱和|臨別得到Y所作贈言(送別詩、序)|詩文序由Y所作
27727,方回,1762,王安石,其他,書跋由Y所作|為Y所著書作跋|著作被Y評論|評論Y之著作
27727,方回,3595,劉克莊,文學交往,書跋由Y所作|為Y所著書作跋
27727,方回,3640,陸游,文學交往,書跋由Y所作|為Y所著書作跋
27727,方回,3767,蘇軾,其他,書跋由Y所作|為Y所著書作跋|著作被Y評論|評論Y之著作
27727,方回,8046,馮澥,文學交往,書跋由Y所作|為Y所著書作跋
27727,方回,14228,周紫芝,其他,書跋由Y所作|為Y所著書作跋|著作被Y評論|評論Y之著作
27727,方回,27853,程鉅夫,其他,為Y作臨別贈言(送別詩、序)|臨別得到Y所作贈言(送別詩、序)
21592,張縝,3767,蘇軾,其他,稱道Y的詩作|詩作為Y所稱道
44122,俞括,3767,蘇軾,其他,以文章、學問受知於|收到Y的答書|欣賞/器重|稱道Y之文章、學問|答Y書|致書Y|被Y欣賞/器重|被致書由Y
7263,葛勝仲,7343,孫覿,文學交往,書序由Y所作|為Y所著書作序|致書Y|被致書由Y
7263,葛勝仲,1651,蔡襄,文學交往,書跋由Y所作|為Y所著書作跋
7263,葛勝仲,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
7263,葛勝仲,21820,錢顗,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
15459,陳造,3640,陸游,文學交往,書序由Y所作|為Y所著書作序
15459,陳造,1521,孫覺,文學交往,書跋由Y所作|為Y所著書作跋
15459,陳造,1542,孫升,其他,其書帖由Y作題|書跋由Y所作|為Y所著書作跋|題Y的書帖
15459,陳造,3279,范鎮,文學交往,書跋由Y所作|為Y所著書作跋
15459,陳造,3672,毛滂,其他,書跋由Y所作|為Y之詩文作跋|為Y所著書作跋|詩文跋由Y所作
15459,陳造,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
15459,陳造,14228,周紫芝,文學交往,書跋由Y所作|為Y所著書作跋
42086,李康年,3767,蘇軾,其他,從Y遊|從遊者為Y|收到Y的答書|答Y書|致書Y|被致書由Y
27761,陳舜俞,3624,樓鑰,文學交往,書序由Y所作|為Y所著書作序
27761,陳舜俞,3640,陸游,墓誌傳記,墓誌銘由Y所作|書跋由Y所作|為Y作墓誌銘|為Y所著書作跋
27761,陳舜俞,3767,蘇軾,其他,為Y作祝詞|為Y作祭文|祝詞由Y所作|祭文由Y所作
27761,陳舜俞,1384,歐陽修,文學交往,致書Y|被致書由Y
27761,陳舜俞,1449,沈遘,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名|為Y作祠記|祠記由Y所作
27761,陳舜俞,7343,孫覿,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
7282,李育,3762,蘇洵,友人,友
7282,李育,3767,蘇軾,其他,哀辭由Y所作|為Y作哀辭
7282,李育,10173,文同,其他,哀辭由Y所作|為Y作哀辭
46194,徐信,3767,蘇軾,其他,受到Y拜訪|拜訪
38007,王元甫,3767,蘇軾,其他,拒絕會面|會面的邀請被Y拒絕
27769,郭祥正,1762,王安石,文學交往,致書Y|被致書由Y
27769,郭祥正,3767,蘇軾,文學交往,致書Y|被致書由Y
27773,高登,8078,李綱,其他,得到Y的支持|支持
27773,高登,8085,林希,文學交往,書序由Y所作|為Y所著書作序
27773,高登,3257,朱熹,其他,世系碑記由Y所作|某事由Y所乞|為Y乞某事|為Y作世系碑記|為Y作祭文|祭文由Y所作
27773,高登,3767,蘇軾,其他,為Y作畫贊(畫像記)|畫贊(畫像記)由Y所作
42112,何頡,3767,蘇軾,其他,從Y遊|從遊者為Y
25731,程驤,1493,蘇轍,其他,文風效法Y|文風為Y所效法
25731,程驤,3762,蘇洵,其他,文風效法Y|文風為Y所效法
25731,程驤,3767,蘇軾,其他,文風效法Y|文風為Y所效法
7308,歐陽發,3767,蘇軾,其他,友|為Y作祭文|祭文由Y所作
7308,歐陽發,1384,歐陽修,文學交往,致書Y|被致書由Y
27791,張侃,3767,蘇軾,其他,為Y作畫贊(畫像記)|畫贊(畫像記)由Y所作
11415,方子容,3595,劉克莊,其他,收藏品由Y作跋|書跋由Y所作|為Y之收藏作跋|為Y所著書作跋
11415,方子容,3767,蘇軾,其他,建築物得到Y的題詠、記、命名|文風效法Y|文風為Y所效法|為Y之建築物題詠、記、命名|相唱和|致書Y|被致書由Y
1188,劉瑾,1762,王安石,文學交往,致書Y|被致書由Y
1188,劉瑾,3767,蘇軾,文學交往,收到Y的答書|答Y書
23723,丘崇,3767,蘇軾,其他,從Y遊|從遊者為Y
1195,劉奉世,1417,畢仲游,文學交往,致書Y|被致書由Y
1195,劉奉世,3767,蘇軾,文學交往,致書Y|被致書由Y
29869,徐積,1759,汪應辰,墓誌傳記,書跋由Y所作|為Y作行狀|為Y所著書作跋|行狀由Y所作
29869,徐積,3640,陸游,文學交往,書跋由Y所作|為Y所著書作跋
29869,徐積,3767,蘇軾,文學交往,致書Y|被致書由Y
7343,孫覿,8079,李光,其他,上奏論Y|反對/攻訐|致書Y|被Y奏論|被致書由Y|遭到Y的反對/攻訐
7343,孫覿,1309,呂惠卿,其他,書、畫由Y作跋|書序由Y所作|書跋由Y所作|為Y之書、畫作跋|為Y所著書作序|為Y所著書作跋
7343,孫覿,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
7343,孫覿,3257,朱熹,其他,傳記作者為Y|批評|為Y作傳|被Y批評
7343,孫覿,1384,歐陽修,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
7343,孫覿,1488,司馬光,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
7343,孫覿,1762,王安石,其他,著作被Y評論|評論Y之著作
1202,劉誼,3767,蘇軾,文學交往,致書Y|被致書由Y
46262,徐大正,3767,蘇軾,友人,友|致書Y|被致書由Y
3256,朱服,3767,蘇軾,師生,友|學生為Y|為Y之學生|致書Y|被致書由Y
3257,朱熹,3624,樓鑰,其他,上奏論Y|得到Y的支持|支持|收到Y的答書|書跋由Y所作|為Y所著書作跋|答Y書|被Y奏論|論學
3257,朱熹,1488,司馬光,文學交往,書序由Y所作|書跋由Y所作|為Y所著書作序|為Y所著書作跋
3257,朱熹,4001,魏了翁,其他,其學為Y所私淑|書序由Y所作|書跋由Y所作|為Y所著書作序|為Y所著書作跋|私淑Y之學
3257,朱熹,7364,曾鞏,文學交往,書序由Y所作|書跋由Y所作|為Y所著書作序|為Y所著書作跋
3257,朱熹,8078,李綱,其他,建築物得到Y的題詠、記、命名|書序由Y所作|書跋由Y所作|為Y之建築物題詠、記、命名|為Y作祠記|為Y所著書作序|為Y所著書作跋|祠記由Y所作
3257,朱熹,8079,李光,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
3257,朱熹,1314,呂公著,其他,書跋由Y所作|為Y所著書作跋|稱道Y之節行|節行為Y所稱道
3257,朱熹,1327,呂大防,其他,書跋由Y所作|為Y所著書作跋|編輯Y之詩/文|詩/文由Y編輯
3257,朱熹,1384,歐陽修,其他,傳記作者為Y|書跋由Y所作|為Y作傳|為Y所著書作跋
3257,朱熹,1417,畢仲游,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,1493,蘇轍,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,1651,蔡襄,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,1759,汪應辰,其他,收到Y的答書|書跋由Y所作|為Y作祭文|為Y所著書作跋|祭文由Y所作|答Y書|致書Y|被致書由Y
3257,朱熹,1762,王安石,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,3279,范鎮,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,3640,陸游,文學交往,書跋由Y所作|為Y所著書作跋|致書Y|被致書由Y
3257,朱熹,3676,米芾,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
3257,朱熹,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,8043,范仲淹,其他,其書帖由Y作題|書跋由Y所作|為Y之詩文作跋|為Y所著書作跋|詩文跋由Y所作|題Y的書帖
3257,朱熹,8085,林希,其他,收藏品由Y作跋|書跋由Y所作|為Y之收藏作跋|為Y所著書作跋
3257,朱熹,3595,劉克莊,其他,學記（書院記）由Y所作|書跋由Y所作|為Y作學記（書院記）|為Y作諡議|為Y所著書作跋|諡議由Y所作
3257,朱熹,10084,吳澄,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,27853,程鉅夫,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,28306,戴表元,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,28617,王惲,文學交往,書跋由Y所作|為Y所著書作跋
3257,朱熹,8116,蘇頌,其他,世系碑記由Y所作|為Y作世系碑記
7363,曾易占,1762,王安石,其他,墓誌銘由Y所作|為Y作墓誌銘|為Y作祭文|祭文由Y所作
7363,曾易占,7364,曾鞏,其他,墓誌銘由Y所作|為Y作墓誌銘|為Y作祭文|祭文由Y所作
7363,曾易占,3767,蘇軾,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
1220,劉攽,3767,蘇軾,友人,友|致書Y|被致書由Y
1220,劉攽,1384,歐陽修,其他,推薦|致書Y|被Y推薦|被致書由Y
1220,劉攽,3580,劉敞,墓誌傳記,書序由Y所作|為Y作行狀|為Y所著書作序|行狀由Y所作
1220,劉攽,1759,汪應辰,文學交往,書跋由Y所作|為Y所著書作跋
1220,劉攽,1762,王安石,其他,其政策被Y反對/不支持|反對/不支持Y的政策|致書Y|被致書由Y
1220,劉攽,1521,孫覺,其他,佛寺記由Y所作|建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名|為Y作佛寺記
1220,劉攽,1488,司馬光,其他,合撰(編)著作
1220,劉攽,1417,畢仲游,文學交往,收到Y的答書|答Y書|致書Y|被致書由Y
1220,劉攽,1953,文彥博,文學交往,致書Y|被致書由Y
7364,曾鞏,1762,王安石,友人,友|收到Y的答書|答Y書|致書Y|被致書由Y
7364,曾鞏,3767,蘇軾,友人,友|致書Y|被致書由Y
7364,曾鞏,1384,歐陽修,師生,學生為Y|建築物得到Y的題詠、記、命名|推薦|收到Y的答書|為Y之學生|為Y之建築物題詠、記、命名|為Y作祭文|為Y作臨別贈言(送別詩、序)|祭文由Y所作|答Y書|臨別得到Y所作贈言(送別詩、序)|致書Y|被Y推薦|被致書由Y
7364,曾鞏,27853,程鉅夫,文學交往,書序由Y所作|為Y所著書作序
7364,曾鞏,3761,蘇序,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7364,曾鞏,1453,沈遼,其他,為Y作祭文|祭文由Y所作
7364,曾鞏,3762,蘇洵,其他,哀辭由Y所作|為Y作哀辭
7364,曾鞏,1651,蔡襄,文學交往,收到Y的答書|答Y書|致書Y|被致書由Y
7364,曾鞏,1343,馬瑊,文學交往,收到Y的贈詩、文|贈詩、文
7364,曾鞏,1555,孫永,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
7364,曾鞏,27957,吳師道,其他,為Y作祠記|祠記由Y所作
19661,李隲,3767,蘇軾,師生,學生為Y|為Y之學生
27853,程鉅夫,1488,司馬光,文學交往,書序由Y所作|為Y所著書作序
27853,程鉅夫,1505,蘇舜元,文學交往,書跋由Y所作|為Y所著書作跋
27853,程鉅夫,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
27853,程鉅夫,4001,魏了翁,文學交往,書跋由Y所作|為Y所著書作跋
27853,程鉅夫,10084,吳澄,其他,向Y致賀|建築物得到Y的題詠、記、命名|從Y處收到賀詞 (occasion)|為Y之建築物題詠、記、命名|為Y之詩文作跋|詩文跋由Y所作
27853,程鉅夫,28617,王惲,其他,挽詩、詞由Y所作|為Y作挽詩、詞
3279,范鎮,1488,司馬光,其他,傳記作者為Y|友|同年友|同道|墓誌銘由Y所作|收到Y的答書|為Y作傳|為Y作墓誌銘|相唱和|答Y書|致書Y|被致書由Y
3279,范鎮,3767,蘇軾,其他,墓誌銘由Y所作|收到Y的答書|欣賞/器重|為Y作墓誌銘|為Y作祭文|祭文由Y所作|稱道Y之節行|答Y書|節行為Y所稱道|致書Y|被Y欣賞/器重|被致書由Y
3279,范鎮,1493,蘇轍,其他,書序由Y所作|為Y作祭文|為Y所著書作序|祭文由Y所作
3279,范鎮,1759,汪應辰,文學交往,書跋由Y所作|為Y所著書作跋
3279,范鎮,1762,王安石,其他,不合
3279,范鎮,1314,呂公著,其他,相唱和
3279,范鎮,7376,王詵,其他,為Y作臨別贈言(送別詩、序)|臨別得到Y所作贈言(送別詩、序)
3279,范鎮,1953,文彥博,其他,同會
3279,范鎮,1384,歐陽修,文學交往,致書Y|被致書由Y
3279,范鎮,14299,李廌,其他,學記（書院記）由Y所作|建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名|為Y作學記（書院記）
7376,王詵,3767,蘇軾,其他,友|建築物得到Y的題詠、記、命名|收到Y的贈詩、文|為Y之建築物題詠、記、命名|致書Y|被致書由Y|贈詩、文
7376,王詵,10084,吳澄,文學交往,書跋由Y所作|為Y所著書作跋
7375,王庠,3767,蘇軾,文學交往,致書Y|被致書由Y
3283,范百嘉,3767,蘇軾,文學交往,致書Y|被致書由Y
7383,王子韶,1762,王安石,其他,恩主是Y|推薦|是Y的恩主|被Y推薦
7383,王子韶,1417,畢仲游,文學交往,致書Y|被致書由Y
7383,王子韶,3767,蘇軾,文學交往,收到Y的答書|答Y書
40160,杜介,3767,蘇軾,文學交往,致書Y|被致書由Y
36071,傅質,3767,蘇軾,文學交往,致書Y|被致書由Y
46314,徐問真,1384,歐陽修,友人,友
46314,徐問真,3767,蘇軾,其他,被Y醫愈|醫愈
19691,張?,3767,蘇軾,其他,推薦|被Y推薦
19691,張?,1759,汪應辰,文學交往,書跋由Y所作|為Y所著書作跋
19699,張元幹,8078,李綱,其他,因與Y的交往受牽連|書跋由Y所作|為Y作祭文|為Y所著書作跋|祭文由Y所作|與他的交往導致Y受牽連
19699,張元幹,8079,李光,文學交往,書跋由Y所作|為Y所著書作跋
19699,張元幹,3676,米芾,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
19699,張元幹,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
29944,林表民,3484,李之儀,文學交往,書序由Y所作|為Y所著書作序
29944,林表民,8043,范仲淹,文學交往,書序由Y所作|為Y所著書作序
29944,林表民,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
13565,李昭玘,1493,蘇轍,其他,為Y學派的成員|致書Y|被致書由Y|該學派的成員為Y
13565,李昭玘,3767,蘇軾,其他,建築物得到Y的題詠、記、命名|收到Y的答書|收到Y的贈詩、文|書跋由Y所作|為Y之建築物題詠、記、命名|為Y學派的成員|為Y所著書作跋|答Y書|致書Y|被致書由Y|該學派的成員為Y|贈詩、文
13565,李昭玘,22342,吳琯,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
13565,李昭玘,1521,孫覺,其他,文風為Y所稱道|稱道Y之文風|致書Y|被致書由Y
11541,潘大臨,3767,蘇軾,其他,從Y遊|從遊者為Y
1301,呂仲甫,3767,蘇軾,其他,相唱和
1306,呂希道,3767,蘇軾,文學交往,收到Y的答書|答Y書
1309,呂惠卿,1707,曾布,其他,同僚|同年友|忌/惡|排擠|為Y所忌/惡|遭Y排擠
1309,呂惠卿,3767,蘇軾,其他,同年友
1309,呂惠卿,1384,歐陽修,其他,推薦|為Y之考官|考官為Y|被Y推薦
1309,呂惠卿,1762,王安石,其他,推薦|收到Y的啓|收到Y的答書|政見趨同|答Y書|致Y啓|致書Y|被Y推薦|被Y陷害|被致書由Y|陷害Y
1309,呂惠卿,1493,蘇轍,其他,反對/攻訐|遭到Y的反對/攻訐
1309,呂惠卿,1645,蔡承禧,其他,反對/攻訐|遭到Y的反對/攻訐
1309,呂惠卿,1789,王兢,其他,為Y所辟|辟
1309,呂惠卿,1408,蒲宗孟,其他,得到Y的支持|支持
1309,呂惠卿,1417,畢仲游,文學交往,致書Y|被致書由Y
1309,呂惠卿,1449,沈遘,文學交往,致書Y|被致書由Y
1309,呂惠卿,3672,毛滂,文學交往,致書Y|被致書由Y
99613,趙昶,3767,蘇軾,文學交往,致書Y|被致書由Y
1314,呂公著,1488,司馬光,友人,友|致書Y|被致書由Y
1314,呂公著,1384,歐陽修,其他,推薦|收到Y的答書|答Y書|致書Y|被Y推薦|被致書由Y
1314,呂公著,1762,王安石,其他,推薦|致書Y|被Y推薦|被致書由Y
1314,呂公著,1759,汪應辰,其他,書序由Y所作|書跋由Y所作|為Y所著書作序|為Y所著書作跋|稱道Y之節行|節行為Y所稱道|著作被Y評論|評論Y之著作
1314,呂公著,4001,魏了翁,其他,書跋由Y所作|為Y之詩文作跋|為Y所著書作跋|詩文跋由Y所作
1314,呂公著,1417,畢仲游,其他,為Y作祭文|祭文由Y所作
1314,呂公著,3767,蘇軾,文學交往,致書Y|被致書由Y
1314,呂公著,1953,文彥博,文學交往,致書Y|被致書由Y
13612,張恕,1493,蘇轍,友人,友
13612,張恕,3767,蘇軾,其他,友|字說、名述由Y所作|為Y作字說、名述|致書Y|被致書由Y
1324,呂陶,1762,王安石,其他,其政策被Y反對/不支持|反對/不支持Y的政策|排擠|為Y之門客|遭Y排擠|門客為Y
1324,呂陶,26404,家定國,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
1324,呂陶,3766,蘇不欺,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
1324,呂陶,3767,蘇軾,文學交往,收到Y的答書|答Y書
1324,呂陶,10173,文同,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
1327,呂大防,427910,郭景脩,其他,推薦|被Y推薦
1327,呂大防,8085,林希,其他,反對/攻訐|遭到Y的反對/攻訐
1327,呂大防,8126,鄧潤甫,其他,得到Y的支持|支持
