dynasty,addr_chn,count,avg_lat,median_lat
宋,饒陽,1,38.245987,38.245987
宋,馮翊,1,34.7968,34.7968
宋,高郵軍,1,32.79071,32.79071
宋,魏州,1,36.418395,36.418395
宋,鳳翔府,1,34.522518158,34.522518158
宋,鴈門,1,39.09017,39.09017
宋,鹽城,1,33.385162,33.385162
宋,黃縣,1,37.659418,37.659418
宋,黔州,1,29.29206,29.29206
宋,黟縣,1,29.933117,29.933117
宋,龍巖,1,25.103722,25.103722
宋,龍興,1,33.871128,33.871128
宋,龍遊,1,29.034788,29.034788
宋,龍陽,1,28.911768,28.911768
元,杭州路,57,30.294124603,30.294124603
元,吳縣,47,31.312709999999996,31.31271
元,鎮江路,37,32.206489563,32.206489563
元,大都路,34,39.807792664,39.807792664
元,錢塘,30,30.294125,30.294125
元,崑山州,20,31.386108397999998,31.386108398
元,松江府,16,31.009475708,31.009475708
元,嘉興路,14,30.767469406,30.767469406
元,集慶路,13,32.052562714,32.052562714
元,義烏,11,29.300087000000005,29.300087
元,慶元路,10,29.866315842,29.866315842
元,吳江州,9,31.167064666999995,31.167064667
元,湖州路,9,30.864963531,30.864963531
元,鄞縣,9,29.866316,29.866316
元,大興,8,39.931427002,39.931427002
元,永康,8,28.897268,28.897268
元,溧陽州,8,31.430706024,31.430706024
元,餘姚州,8,30.049066544,30.049066544
元,揚州路,7,32.391269684,32.391269684
元,洛陽,7,34.665276,34.665276
元,上都路,6,42.3994,42.3994
元,華亭,6,31.009475999999996,31.009476
元,雲南行中書省,6,,
元,龍興路,6,28.67489624,28.67489624
元,代州,5,39.060390472,39.060390472
元,天台,5,29.138258,29.138258
元,無錫州,5,31.574613570999997,31.574613571
元,真定,5,38.14011,38.14011
元,紹興路,5,30.004514694,30.004514694
元,蘭溪州,5,29.204452515000003,29.204452515
元,金華,5,29.104712,29.104712
元,丹徒,4,32.206489563,32.206489563
元,平江路,4,31.312709808,31.312709808
元,廬陵,4,27.103239,27.103239
元,彰德路,4,36.0976,36.0976
元,海鹽州,4,30.517858505,30.517858505
元,澧州路,4,29.640151978,29.640151978
元,福州路,4,26.073953629,26.073953629
元,開元路,4,,
元,仙居,3,28.852207000000003,28.852207
元,大同路,3,40.092838287,40.092838287
元,大名路,3,36.309688568,36.309688568
元,奉化州,3,29.651657103999998,29.651657104
元,安陽,3,36.098343,36.098343
元,宣城,3,30.946941,30.946941
元,崇德州,3,30.530447006,30.530447006
元,慈溪,3,29.979195,29.979195
元,房山,3,39.710479736,39.710479736
元,東平路,3,35.910339355,35.910339355
元,武昌,3,30.402718000000004,30.402718
元,汴梁路,3,,
元,海寧州,3,30.406280518,30.406280518
元,漢陽府,3,30.552240372,30.552240372
元,烏程,3,30.864964,30.864964
元,臨川,3,27.984781,27.984781
元,西河,3,37.263405,37.263405
元,長洲,3,31.31271,31.31271
元,開封,3,34.785477,34.785477
元,亳州,2,33.879291534,33.879291534
元,保寧府,2,31.58313942,31.58313942
元,信州路,2,28.450691223,28.450691223
元,元氏,2,37.750031,37.750031
元,光山,2,32.009701,32.009701
元,南京,2,32.052562714,32.052562714
元,南昌,2,28.674896,28.674896
元,南陵,2,30.924437,30.924437
元,合肥,2,31.864456,31.864456
元,吉水州,2,27.214367,27.214367
元,和寧路,2,,
元,和州,2,31.714223862,31.714223862
元,太原路,2,37.873752594,37.873752594
元,安仁,2,28.40443,28.40443
元,安喜,2,38.520061,38.520061
元,安定,2,37.137657,37.137657
元,宜興州,2,31.363637924,31.363637924
元,寧夏府路,2,38.466972351,38.466972351
元,崇明州,2,31.606826782,31.606826782
元,常熟州,2,31.64658165,31.64658165
元,廣平路,2,36.701030731,36.701030731
元,廬州路,2,31.864456177,31.864456177
元,建康路,2,32.05256,32.05256
元,建陽,2,27.33988,27.33988
元,徐州,2,34.269634247,34.269634247
元,新城,2,28.633916,28.633916
元,會稽,2,30.004515,30.004515
元,桐廬,2,29.802457809,29.802457809
元,桓州,2,42.2588,42.2588
元,永嘉,2,28.018291,28.018291
元,江寧,2,32.052563,32.052563
元,江州,2,29.722364426,29.722364426
元,江都,2,32.39127,32.39127
元,汲縣,2,35.410385,35.410385
元,河南府路,2,34.665275574,34.665275574
元,浦江,2,29.458708,29.458708
元,海陵,2,32.495872,32.495872
元,清江,2,28.015566,28.015566
元,渭南,2,34.502998,34.502998
元,玉山,2,28.679602,28.679602
元,當陽,2,30.831511,30.831511
元,翼城,2,35.738762,35.738762
元,臨安,2,30.231056,30.231056
元,范陽,2,39.487221,39.487221
元,莆田,2,25.433954,25.433954
元,蘇州,2,28.9477,28.9477
元,蘇州府,2,31.312709808,31.312709808
元,袁州路,2,27.794265747,27.794265747
元,西涼州,2,37.9272,37.9272
元,許州,2,34.031391144,34.031391144
元,輝州,2,35.458675385,35.458675385
元,邵武,2,27.337692,27.337692
元,郟縣,2,33.972053,33.972053
元,鄒縣,2,35.402763,35.402763
元,鎮江府,2,32.20649,32.20649
元,長安,2,34.246423,34.246423
元,靜江路,2,25.2792,25.2792
元,高郵府,2,32.790710449,32.790710449
元,高麗,2,,
元,三原,1,34.619747,34.619747
元,京山,1,31.024815,31.024815
元,京師,1,39.931430817,39.931430817
元,什邡,1,31.13427,31.13427
元,仁和,1,30.294125,30.294125
元,仙游,1,25.364557,25.364557
元,任城,1,35.410431,35.410431
元,休寧,1,29.781190872,29.781190872
元,信陽州,1,32.131118774,32.131118774
元,兗州,1,35.556697845,35.556697845
元,內鄉,1,33.050232,33.050232
元,冠州,1,36.473129272,36.473129272
元,分宜,1,27.767023,27.767023
元,利涉,1,44.09935,44.09935
元,北庭,1,44.1865,44.1865
元,南城,1,27.559717,27.559717
元,台州路,1,28.843132019,28.843132019
元,和川,1,36.269451,36.269451
元,哈剌和林,1,,
元,嘉定,1,31.385845,31.385845
元,嘉定州,1,31.385845184,31.385845184
元,嘉定路,1,29.57068634,29.57068634
元,嘉興,1,30.767469,30.767469
元,四川行中書省,1,,
元,壽光,1,36.879799,36.879799
元,夏縣,1,35.137451,35.137451
元,大理路,1,25.6978302,25.6978302
元,天山,1,42.24194,42.24194
元,奉元路,1,34.317985535,34.317985535
元,奉天,1,34.5303,34.5303
元,婺州路,1,29.104711533,29.104711533
元,婺源州,1,29.244728088,29.244728088
元,安豐,1,32.334127,32.334127
元,安豐路,1,32.575748444,32.575748444
元,安邑,1,35.062,35.062
元,定海,1,29.953701,29.953701
元,定興,1,39.20395,39.20395
元,宛平,1,39.93143,39.93143
元,宜興,1,31.36364,31.36364
元,宜陽,1,34.512718,34.512718
元,寧津,1,37.649857,37.649857
元,寧海,1,29.283617,29.283617
元,山東東西道宣慰司,1,,
元,山陰,1,30.004515,30.004515
元,崇安,1,27.756025,27.756025
元,嵊縣,1,29.58749,29.58749
元,常州路,1,31.782783508,31.782783508
元,平定州,1,37.802036285,37.802036285
元,平晉,1,37.736397,37.736397
元,平棘,1,37.752926,37.752926
元,廣平,1,36.480518,36.480518
元,廣東道宣慰司,1,,
元,建州,1,,
元,建德路,1,29.544481277,29.544481277
元,建昌州,1,29.087831497,29.087831497
元,張掖,1,38.96341,38.96341
元,彰德府,1,36.098342896,36.098342896
元,德興,1,28.953411,28.953411
元,徽州路,1,29.86577034,29.86577034
元,忻州,1,38.39855957,38.39855957
元,恩州,1,37.213150024,37.213150024
元,慈利州,1,29.42634201,29.42634201
元,慶元,1,27.614202,27.614202
元,應天府,1,32.052562714,32.052562714
元,應山,1,31.61832,31.61832
元,成都,1,30.650385,30.650385
元,播州軍民安撫司,1,27.69562,27.69562
元,新喻州,1,27.80408,27.80408
元,新州,1,22.702915192,22.702915192
元,新平,1,35.039658,35.039658
元,新淦,1,27.759735,27.759735
元,新淦州,1,27.75974,27.75974
元,旌德,1,30.291025,30.291025
元,昌平,1,40.2221,40.2221
元,昌黎,1,39.706974,39.706974
元,明州,1,29.866315842,29.866315842
元,星子,1,29.453486,29.453486
元,晉寧州,1,24.703119278,24.703119278
元,晉江,1,24.909641,24.909641
元,曹州,1,35.25025177,35.25025177
元,朐山,1,34.582213,34.582213
元,杭州,1,30.294124603,30.294124603
元,杭州府,1,30.294124603,30.294124603
元,東安州,1,39.505809784,39.505809784
元,東陽,1,29.260567,29.260567
元,松滋,1,30.345695,30.345695
元,桐城,1,31.05228,31.05228
元,棲霞,1,37.302383,37.302383
元,樂清,1,28.130676,28.130676
元,欒城,1,37.884437,37.884437
元,永清,1,39.32571,39.32571
元,江夏,1,30.57367,30.57367
元,江山,1,28.735312,28.735312
元,江州路,1,29.722364426,29.722364426
元,江東,1,,
元,江東建康廉訪司道,1,,
元,江浙行中書省,1,,
元,江陰,1,31.90877,31.90877
元,江陰州,1,31.908769608,31.908769608
元,池州路,1,30.654661179,30.654661179
元,河內,1,35.089302,35.089302
元,河西,1,24.141741,24.141741
元,泉州路,1,24.909641266,24.909641266
元,泗州,1,33.023403168,33.023403168
元,泰安州,1,36.188999176,36.188999176
元,泰州,1,32.495872498,32.495872498
元,洪洞,1,36.259399,36.259399
元,浦城,1,27.924686,27.924686
元,海鹽,1,30.517859,30.517859
元,清溪,1,29.612287,29.612287
元,渤海,1,37.36813,37.36813
元,滁州,1,32.316993713,32.316993713
元,滕州,1,35.067378998,35.067378998
元,漁陽,1,40.043865,40.043865
元,漳州路,1,24.511743546,24.511743546
元,潞州,1,36.183537,36.183537
元,濟南路,1,36.6492,36.6492
元,濟陽,1,36.971943,36.971943
元,濬州,1,35.66838,35.66838
元,無錫,1,31.574614,31.574614
元,燕南河北道宣慰司,1,,
元,燕國,1,,
元,犍為,1,29.139262,29.139262
元,玉沙,1,30.189541,30.189541
元,瑞安州,1,27.790512085,27.790512085
元,瓊山,1,20.008165,20.008165
元,甌寧,1,27.038864136,27.038864136
元,甘州路,1,38.933113098,38.933113098
元,益都,1,36.69748,36.69748
元,益都路,1,36.687919617,36.687919617
元,盱眙,1,33.01474,33.01474
元,真州,1,32.267543793,32.267543793
元,磐石,1,29.784748,29.784748
元,祁縣,1,37.353817,37.353817
元,祥符,1,34.785477,34.785477
元,福寧州,1,26.883462906,26.883462906
元,福建行中書省,1,,
元,秦州,1,34.585472107,34.585472107
元,稷山,1,35.602161,35.602161
元,絳州,1,35.616409,35.616409
元,耒陽州,1,26.41506958,26.41506958
元,聞喜,1,35.357723,35.357723
元,膠水,1,36.788235,36.788235
元,臨安府,1,30.294125,30.294125
元,臨州,1,38.147018433,38.147018433
元,臨桂,1,25.28006,25.28006
元,臨汾,1,36.078037,36.078037
元,臨清,1,36.828105,36.828105
元,興元路,1,33.07648468,33.07648468
元,興平,1,34.298721,34.298721
元,蒲圻,1,29.708353,29.708353
元,蕭山,1,30.161488,30.161488
元,薊州,1,40.043861389,40.043861389
元,蘆山,1,30.15958,30.15958
元,處州路,1,28.448732376,28.448732376
元,行唐,1,38.43607,38.43607
元,衛輝路,1,35.410385132,35.410385132
元,衡山,1,27.245646,27.245646
元,衢州路,1,28.956821442,28.956821442
元,襄陽路,1,32.026519775,32.026519775
元,西域,1,,
元,西安,1,28.956821,28.956821
元,諸暨,1,29.713137,29.713137
元,諸暨州,1,29.713136673,29.713136673
元,象山,1,29.474428,29.474428
元,趙州,1,37.752926,37.752926
元,通許,1,34.475006,34.475006
元,連山,1,24.770006,24.770006
元,進賢,1,28.364485,28.364485
元,遂昌,1,28.587894,28.587894
元,邠州,1,35.039661407,35.039661407
元,鄂州路,1,30.573669434,30.573669434
元,鄄城,1,35.58325,35.58325
元,酃縣,1,26.49686,26.49686
元,金鄉,1,35.068165,35.068165
元,鉛山州,1,28.208446503,28.208446503
元,銅鞮,1,36.757431,36.757431
元,長林,1,31.028728,31.028728
元,長樂,1,25.959837,25.959837
元,長沙,1,28.198198,28.198198
元,長葛,1,34.229904,34.229904
元,開化,1,29.14485,29.14485
元,開平,1,42.3994,42.3994
元,閩縣,1,26.073954,26.073954
元,陽山,1,24.485014,24.485014
元,陽曲,1,37.873753,37.873753
元,陽武,1,35.051949,35.051949
元,隨州,1,31.715110779,31.715110779
元,雲內州,1,40.6098,40.6098
元,雲州,1,41.083,41.083
元,靈山,1,22.434591,22.434591
元,靈州,1,37.587566,37.587566
元,靖安,1,28.861025,28.861025
元,靜安,1,37.869494,37.869494
元,鞏昌府,1,35.007137299,35.007137299
元,順州,1,40.1268,40.1268
元,順德路,1,37.066360474,37.066360474
元,順聖,1,40.21011,40.21011
元,餘干州,1,28.691545486,28.691545486
元,餘杭,1,30.27177,30.27177
元,館陶,1,36.656869,36.656869
元,高唐,1,36.86162,36.86162
元,高安,1,28.425598,28.425598
元,高平,1,35.792057,35.792057
元,高郵,1,32.79071,32.79071
元,魯山,1,33.737118,33.737118
元,鳳翔府,1,34.522518158,34.522518158
元,麗水,1,28.448732,28.448732
元,黃巖州,1,28.642612457,28.642612457
元,黃州路,1,30.446989059,30.446989059
元,龍巖,1,25.103722,25.103722
明,莆田,420,25.433954,25.433954
明,晉江,321,24.909641,24.909641
明,錦衣衛,286,39.93143,39.93143
明,餘姚,254,30.049067,30.049067
明,華亭,218,31.048094036697247,31.009476
明,武進,213,31.782784,31.782784
明,鄞縣,205,29.866316,29.866316
明,閩縣,190,26.073954,26.073954
明,慈溪,187,29.979195,29.979195
明,南昌,185,28.674896,28.674896
明,安福,184,27.382462000000004,27.382462
明,無錫,171,31.574614,31.574614
明,山陰,155,39.014298587096775,39.440437
明,常熟,146,31.646581999999995,31.646582
明,崑山,144,31.386108398,31.386108398
明,豐城,142,28.197754,28.197754
明,南海,138,23.134624,23.134624
明,長洲,138,31.31271,31.31271
明,吳縣,128,31.31271,31.31271
明,上海,123,31.224427,31.224427
明,泰和,122,26.792102814,26.792102814
明,仁和,118,30.294125,30.294125
明,錢塘,118,30.294124993271186,30.294125
明,歙縣,114,29.86577,29.86577
明,會稽,111,30.004514997243245,30.004515
明,吉水,110,27.214367000000003,27.214367
明,宜興,105,31.363638,31.363638
明,京師,102,39.931430817,39.931430817
明,內江,102,29.580755,29.580755
明,漳浦,102,24.117096,24.117096
明,臨海,102,28.843132,28.843132
明,臨川,100,27.984781,27.984781
明,大興,98,39.931427002,39.931427002
明,祥符,94,34.785477,34.785477
明,吳江,89,31.167065,31.167065
明,富順,89,29.188720703,29.188720703
明,嘉興,86,30.767469,30.767469
明,太倉州,86,31.451000214,31.451000214
明,平湖,85,30.704219999999996,30.70422
明,麻城,85,31.180918,31.180918
明,烏程,81,30.864964,30.864964
明,巴縣,80,29.560045242,29.560045242
明,秀水,80,30.767469,30.767469
明,進賢,78,28.364485000000002,28.364485
明,長樂,77,25.935242363636366,25.959837
明,廬陵,76,27.103239000000002,27.103239
明,桐城,74,31.05228,31.05228
明,順德,73,22.84786,22.84786
明,龍溪,73,24.511744,24.511744
明,南充,72,30.798986,30.798986
明,同安,72,24.736046,24.736046
明,東莞,72,23.046623,23.046623
明,上元,71,32.052563,32.052563
明,海鹽,71,30.51785899302817,30.517859
明,婺源,70,29.244728,29.244728
明,番禺,70,23.134624,23.134624
明,上虞,69,29.952654000000003,29.952654
明,歸安,69,30.864963999999997,30.864964
明,金壇,69,31.746978759999998,31.74697876
明,南京,68,32.052562714,32.052562714
明,永豐,67,28.438469,28.438469
明,福清,66,25.727917,25.727917
明,嘉善,65,30.84382400595385,30.843824
明,新建,65,28.674896,28.674896
明,江陰,65,31.908769999999997,31.90877
明,侯官,64,26.073954,26.073954
明,洛陽,63,34.665276,34.665276
明,咸寧,61,34.317987,34.317987
明,固始,61,32.18354,32.18354
明,江寧,61,32.052562995311476,32.052563
明,江都,60,32.391269994733335,32.39127
明,海寧,59,30.40628,30.40628
明,貴溪,59,28.287901,28.287901
明,南安,58,24.953764,24.953764
明,嘉定,57,31.385845000000003,31.385845
明,歷城,57,36.650131226,36.650131226
明,益都,57,36.69748,36.69748
明,任邱,55,38.707668304,38.707668304
明,新城,55,38.945188563636364,39.245949
明,宣城,54,30.946941,30.946941
明,江陵,52,30.350445,30.350445
明,臨清,52,36.846214,36.846214
明,黃岡,52,30.446987,30.446987
明,宛平,51,39.931427002,39.931427002
明,永嘉,51,28.018291,28.018291
明,金谿,51,27.910083999999998,27.910084
明,安邑,49,35.062,35.062
明,浮梁,48,29.382741999999997,29.382742
明,蒲州,48,38.682151794,38.682151794
明,新昌,47,29.471221191489363,29.494654
明,江夏,47,30.573669999999996,30.57367
明,蘭溪,47,29.204453,29.204453
明,新喻,46,27.804075,27.804075
明,丹徒,45,32.20649,32.20649
明,掖縣,45,37.17543,37.17543
明,滿洲鑲黃旗,44,,
明,三原,43,34.619750977,34.619750977
明,新淦,43,27.759735000000003,27.759735
明,杞縣,43,34.553513,34.553513
明,海陽,43,23.667706,23.667706
明,惠安,42,25.022078000000004,25.022078
明,永年,42,36.701031,36.701031
明,永新,42,26.945564,26.945564
明,涇陽,42,34.533337,34.533337
明,濟寧州,42,35.410430908,35.410430908
明,萊陽,42,36.971165,36.971165
明,黃巖,42,28.642613,28.642613
明,南城,41,27.559716999999996,27.559717
明,蕭山,41,30.161487999999995,30.161488
明,通州,41,39.905921936,39.905921936
明,長垣,41,35.19836,35.19836
明,光山,40,32.009701,32.009701
明,休寧,39,29.781190872,29.781190872
明,山陽,39,33.502789,33.502789
明,瀘州,39,28.88435936,28.88435936
明,萬安,39,26.461771,26.461771
明,鄱陽,39,28.994167000000004,28.994167
明,光州,38,32.130298615,32.130298615
明,德清,38,30.553133,30.553133
明,新會,38,22.526581,22.526581
明,樂安,38,37.049801,37.049801
明,滿洲正黃旗,38,,
明,祁門,38,29.854147,29.854147
明,開州,38,35.754283905,35.754283905
明,太平,37,30.693406756756758,30.298552
明,淳安,37,29.612287,29.612287
明,當塗,37,31.555685000000004,31.555685
明,石首,37,29.72431,29.72431
明,陽城,37,35.490593,35.490593
明,丹陽,36,31.995802,31.995802
明,懷安,36,26.093738556,26.093738556
明,濱州,36,37.47833252,37.47833252
明,長興,36,31.013893000000003,31.013893
明,懷寧,35,30.512295,30.512295
明,汝陽,35,33.007538,33.007538
明,滿洲正白旗,35,,
明,涇縣,34,30.68671,30.68671
明,高安,34,28.425598,28.425598
明,商城,33,31.803518,31.803518
明,安陽,33,36.098343,36.098343
明,宜賓,33,28.774831772,28.774831772
明,東陽,33,29.260567,29.260567
明,渭南,33,34.502998,34.502998
明,蘄水,33,30.458691,30.458691
明,樂平,32,37.608364,37.608364
明,溧陽,32,31.430706,31.430706
明,澤州,32,35.504318237,35.504318237
明,長安,32,34.246423,34.246423
明,京山,31,31.024815,31.024815
明,太醫院,31,,
明,永康,31,28.897268,28.897268
明,清苑,31,38.855701,38.855701
明,滿洲鑲白旗,31,,
明,金華,31,29.104712,29.104712
明,陽曲,31,37.873753,37.873753
明,韓城,31,35.465939,35.465939
明,合州,30,30.00394249,30.00394249
明,曹州,30,35.25025177,35.25025177
明,東平州,30,35.910339355,35.910339355
明,河南衛,30,34.685133,34.685133
明,清江,30,28.015566,28.015566
明,滿洲鑲紅旗,30,,
明,睢州,30,34.430503845,34.430503845
明,章丘,30,36.75417,36.75417
明,銅梁,30,29.852438,29.852438
明,長泰,30,24.62048,24.62048
明,全州,29,25.931814194,25.931814194
明,合肥,29,31.864455999999997,31.864456
明,揭陽,29,23.542976,23.542976
明,朝邑,29,34.789036,34.789036
明,蘇州府,29,31.312709808,31.312709808
明,西安,29,28.956821,28.956821
明,上饒,28,28.450691,28.450691
明,奉化,28,29.651657,29.651657
明,建安,28,27.038864,27.038864
明,安邱,27,36.42905,36.42905
明,德興,27,28.953411,28.953411
明,漢陽,27,30.552242,30.552242
明,華容,27,29.518757,29.518757
明,蒲城,27,34.955936016,34.955936
明,霸州,27,39.101539470703706,39.101539612
明,代州,26,39.060390472,39.060390472
明,巴陵,26,29.37126,29.37126
明,泰州,26,32.495872498,32.495872498
明,洪洞,26,36.259399,36.259399
明,膠州,26,36.30002594,36.30002594
明,嘉定州,25,29.570690155,29.570690155
明,太和,25,32.8667356,33.16544
明,武功中衛,25,,
明,涪州,25,29.702775955000003,29.702775955
明,淄川,25,36.635994,36.635994
明,潮陽,25,23.260954,23.260954
明,縉雲,25,28.648392000000005,28.648392
明,蒲圻,25,29.708353,29.708353
明,開化,25,29.14485,29.14485
明,天台,24,29.138257999999997,29.138258
明,瓊山,24,20.008165,20.008165
明,羅山,24,32.202374,32.202374
明,餘干,24,28.691549999999996,28.69155
明,固安,23,39.435631,39.435631
明,振武衛,23,39.06039,39.06039
明,濮州,23,35.672870636,35.672870636
明,眉州,23,30.05050087,30.05050087
明,臨安衛,23,23.615228,23.615228
明,鎮海衛,23,30.508450304347825,31.44651
明,信陽,22,32.131119,32.131119
明,公安,22,30.057533,30.057533
明,句容,22,31.946534999999997,31.946535
明,壽光,22,36.879799,36.879799
明,孝感,22,30.926222,30.926222
明,平定州,22,37.802036285,37.802036285
明,建德,22,30.097835772727276,30.124186
明,德化,22,29.722364000000002,29.722364
明,應城,22,30.946003000000005,30.946003
明,曲沃,22,35.641285,35.641285
明,武陵,22,29.034807,29.034807
明,江津,22,29.281507,29.281507
明,潛江,22,30.420952,30.420952
明,潼川州,22,31.094619750999996,31.094619751
明,綿州,22,31.459007263,31.459007263
明,興化,22,32.934967,32.934967
明,諸城,22,35.993355,35.993355
明,諸暨,22,29.713137000000003,29.713137
明,長壽,22,31.169826507999996,31.169826508
明,商丘,21,34.44766,34.44766
明,定興,21,39.269592,39.269592
明,崇德,21,30.530447,30.530447
明,弋陽,21,28.401875999999998,28.401876
明,曲周,21,36.779305,36.779305
明,海澄,21,24.411411,24.411411
明,涿州,21,39.487220764,39.487220764
明,滿洲正紅旗,21,,
明,濰縣,21,36.702705,36.702705
明,無為州,21,31.29851532,31.29851532
明,猗氏,21,35.147945,35.147945
明,甌寧,21,27.038864136,27.038864136
明,臨桂,21,25.28006,25.28006
明,華州,21,34.519626617,34.519626617
明,蘄州,21,30.062501907000005,30.062501907
明,蘭陽,21,34.826515,34.826515
明,襄陽,21,32.026524,32.026524
明,長治,21,36.1829,36.1829
明,陽信,21,37.640835,37.640835
明,崇陽,20,29.548801000000005,29.548801
明,德州衛,20,37.45066,37.45066
明,武功,20,34.332054,34.332054
明,永城,20,33.93945694,33.93945694
明,汲縣,20,35.410385,35.410385
明,汾州,20,37.263401031,37.263401031
明,滄州,20,38.308998108,38.308998108
明,登州衛,20,37.80452,37.80452
明,義烏,20,29.300087,29.300087
明,興國州,20,29.830129622999998,29.830129623
明,遂寧,20,30.194461999999998,30.194462
明,青浦,20,31.144771576,31.144771576
明,南豐,19,27.214306,27.214306
明,定遠,19,32.530247,32.530247
明,寧州,19,37.741936503210525,38.490063
明,平原,19,37.156743,37.156743
明,樂清,19,28.130676,28.130676
明,湘潭,19,27.872698000000003,27.872698
明,滿洲正藍旗,19,,
明,真定,19,38.14011,38.14011
明,臨安,19,30.231055999999995,30.231056
明,華陽,19,30.650385,30.650385
明,薊州,19,40.043861389,40.043861389
明,衡陽,19,26.901617002631582,26.901617
明,遂昌,19,28.587894,28.587894
明,麗水,19,28.448731999999996,28.448732
明,仙居,18,28.852207000000003,28.852207
明,儀封,18,34.819366,34.819366
明,南鄭,18,33.076485,33.076485
明,嘉魚,18,29.975599000000003,29.975599
明,堂邑,18,36.487839,36.487839
明,崇仁,18,27.75564,27.75564
明,常山,18,28.903732000000005,28.903732
明,廣德州,18,30.894685744999997,30.894685745
明,德州,18,37.451641083,37.451641083
明,揚州府,18,32.391269684,32.391269684
明,杭州府,18,30.294124603,30.294124603
明,桐鄉,18,30.641678,30.641678
明,沔陽州,18,30.189540863000005,30.189540863
明,灤州,18,39.739654541,39.739654541
明,解州,18,34.911781311,34.911781311
明,靈寶,18,34.684616,34.684616
明,高平,18,35.792057,35.792057
明,鳳翔,18,34.522518,34.522518
明,乾州,17,34.53030014,34.53030014
明,仙遊,17,25.364557266,25.364557266
明,南宮,17,37.365629,37.365629
明,攸縣,17,27.004034,27.004034
明,榆次,17,37.678467,37.678467
明,沂州,17,35.197975159,35.197975159
明,滕縣,17,35.085022,35.085022
明,滿洲鑲藍旗,17,,
明,潁川衛,17,32.887656,32.887656
明,石州,17,37.510108948,37.510108948
明,遂安,17,29.480773,29.480773
明,鄢陵,17,34.107433,34.107433
明,高郵州,17,32.790710449,32.790710449
明,同州,16,34.79724,34.79724
明,太康,16,34.063873,34.063873
明,奉新,16,28.70723,28.70723
明,安仁,16,28.40443,28.40443
明,安肅,16,39.019436,39.019436
明,定海,16,29.953701,29.953701
明,廣昌,16,39.354015,39.354015
明,忻州,16,38.398563385,38.398563385
明,故城,16,37.380794,37.380794
明,景陵,16,30.65625,30.65625
明,曹縣,16,34.827587,34.827587
明,東明,16,35.298492,35.298492
明,東阿,16,36.211385,36.211385
明,武城,16,37.14809,37.14809
明,武昌,16,30.402718,30.402718
明,汶上,16,35.728807,35.728807
明,滑縣,16,35.564453,35.564453
明,睢陽衛,16,,
明,臨汾,16,36.078037,36.078037
明,襄城,16,33.853691,33.853691
明,貴池,16,30.654661,30.654661
明,遵化,16,40.184448,40.184448
明,鈞州,16,34.162490845,34.162490845
明,高陽,16,38.688908,38.688908
明,魏縣,16,36.357582,36.357582
明,黃梅,16,30.079201,30.079201
明,井研,15,29.65851,29.65851
明,元城,15,36.275528,36.275528
明,六安州,15,31.754594803,31.754594803
明,吉安府,15,27.103239059,27.103239059
明,夏邑,15,34.237991,34.237991
明,大同,15,40.092838,40.092838
明,宜春,15,27.794266,27.794266
明,寧夏衛,15,38.478739,38.478739
明,寧鄉,15,37.339596,37.339596
明,寶坻,15,39.725895,39.725895
明,廣安州,15,30.474428177,30.474428177
明,成都左護衛,15,,
明,文安,15,38.864807,38.864807
明,新安,15,38.64570713333333,38.925182
明,東安,15,26.332001,26.332001
明,滿洲,15,,
明,翼城,15,35.738762,35.738762
明,聞喜,15,35.357723,35.357723
明,蕪湖,15,31.334949,31.334949
明,蠡縣,15,38.490063,38.490063
明,連江,15,26.198015,26.198015
明,鍾祥,15,31.169826507999996,31.169826508
明,長清,15,36.551817,36.551817
明,順天府,15,39.93143056266667,39.931430817
明,黃縣,15,37.659418,37.659418
明,上蔡,14,33.267239,33.267239
明,南平,14,26.642174,26.642174
明,寧晉,14,37.621086121,37.621086121
明,寶應,14,33.235947,33.235947
明,建昌,14,29.087832,29.087832
明,彭澤,14,29.896095,29.896095
明,曲阜,14,35.597627949642856,35.597553
明,桂陽,14,25.55172,25.55172
明,永昌衛,14,38.24691385714285,38.246838
明,沁水,14,35.690399,35.690399
明,河內,14,35.089302,35.089302
明,河間,14,38.435699,38.435699
明,泰興,14,32.160381,32.160381
明,漢州,14,30.981309891,30.981309891
明,濟陽,14,36.971943,36.971943
明,績溪,14,30.077772141,30.077772141
明,耀州,14,34.913269043,34.913269043
明,聊城,14,36.446715,36.446715
明,臨朐,14,36.510247,36.510247
明,舒城,14,31.456448,31.456448
明,蒙陰,14,35.713753,35.713753
明,衡山,14,27.245646,27.245646
明,許州,14,34.031391144,34.031391144
明,青陽,14,30.636639,30.636639
明,項城,14,33.209309,33.209309
明,高密,14,36.385406,36.385406
明,南溪,13,28.847984313999998,28.847984314
明,博野,13,38.457569,38.457569
明,即墨,13,36.382107,36.382107
明,安化,13,35.40024723076923,36.00517
明,安陸,13,31.263714,31.263714
明,岐山,13,34.439636,34.439636
明,廣東布政司,13,,
明,恩縣,13,37.151123047,37.151123047
明,息縣,13,32.34243,32.34243
明,扶溝,13,34.060081,34.060081
明,景州,13,37.688007355,37.688007355
明,朝鮮,13,,
明,東光,13,37.884556,37.884556
明,海豐,13,37.740623,37.740623
明,湖口,13,29.734993,29.734993
明,獲嘉,13,35.268127,35.268127
明,獻縣,13,38.190697,38.190697
明,肥鄉,13,36.552029,36.552029
明,臨邑,13,37.190325,37.190325
明,襄陵,13,36.023994,36.023994
