personid,name,dynasty,one_liner,bio_paragraph,word_count
1960,吳充,宋,吳充（1021-1080），宋人，浦城人，財政官員、宰執。,吳充，宋人，籍貫浦城。生於1021年，卒於1080年。為財政官員、宰執。一生主要活動於浦城。與歐陽修、司馬光、蔡確、王安石、沈遼等人交遊唱和。,71
3050,陳長方,宋,陳長方（1108-1148），宋人，吳江人，地方士人/鄉紳、為官者。,陳長方，宋人，籍貫吳江。生於1108年，卒於1148年。為地方士人/鄉紳、為官者。一生主要活動於吳江、閩縣、長樂。與胡嶧、胡百能、黃端冕、唐瑑、陳少方等人交遊唱和。,82
3690,潘景憲,宋,潘景憲（1134-1190），宋人，金華人，富豪、為官者。,潘景憲，宋人，籍貫金華。生於1134年，卒於1190年。為富豪、為官者。一生主要活動於金華。與呂祖謙、朱熹、汪應辰、王十朋、芮燁等人交遊唱和。,71
7106,邢恕,宋,邢恕（0-0），宋人，雍邱人，門客、好金石、為官者。,邢恕，宋人，籍貫雍邱。生於0年，卒於0年。為門客、好金石、為官者。一生主要活動於雍邱、陽武。與司馬光、文及甫、章惇、程顥、陳傅良等人交遊唱和。,71
8031,賈昌朝,宋,賈昌朝（998-1065），宋人，開封人，宰執。,賈昌朝，宋人，籍貫開封。生於998年，卒於1065年。為宰執。一生主要活動於獲鹿、開封。與王安石、強至、宋祁、錢明逸、李士良等人交遊唱和。,69
9001,趙匡胤,宋,趙匡胤（927-976），宋人，開封人，武將、統治者、孝子/孝女。,趙匡胤，宋人，籍貫開封。生於927年，卒於976年。為武將、統治者、孝子/孝女。一生主要活動於開封、如東、宋城。與王安石、李謙昇、董宗本、杜審瓊、杜審肇等人交遊唱和。,83
10349,汪大猷,宋,汪大猷（1120-1200），宋人，鄞縣人，為官者。,汪大猷，宋人，籍貫鄞縣。生於1120年，卒於1200年。為官者。一生主要活動於鄞縣。與鄭若冲、史浩、張祖順、趙不枯、樓士穎等人交遊唱和。,68
11957,韓駒,宋,韓駒（0-1135），宋人，井研人，為官者。,韓駒，宋人，籍貫井研。生於0年，卒於1135年。為官者。一生主要活動於井研、隆州。與周必大、陸游、范季隨、釋宗杲、蘇轍等人交遊唱和。,66
18588,徐誼,宋,徐誼（?- 1208），宋人，平陽人，財政官員。,徐誼，宋人，籍貫平陽。卒於1208年。為財政官員。一生主要活動於平陽。與汪莘、韓侂胄、陳傅良、趙汝愚、周必大等人交遊唱和。,61
27784,徐經孫,宋,徐經孫（1192-1273），宋人，豐城人，為官者。,徐經孫，宋人，籍貫豐城。生於1192年，卒於1273年。為官者。一生主要活動於豐城。與賈似道、劉克莊、厲文翁、徐希周、熊朋來等人交遊唱和。,69
29608,姜夔,宋,姜夔（1155-1221），宋人，武康人，詩人、詞人、士人。,姜夔，宋人，籍貫武康。生於1155年，卒於1221年。為詩人、詞人、士人。一生主要活動於武康、鄱陽。與史達祖、范成大、潘檉、辛棄疾、單煒等人交遊唱和。,75
40916,李芾,宋,李芾（?- 1276），宋人，衡州人，經學家—禮經。,李芾，宋人，籍貫衡州。卒於1276年。為經學家—禮經。一生主要活動於開封府、洺州、衡州。與尹穀、魏了翁、文天祥、牟子才、徐卿孫等人交遊唱和。,70
1,安惇,宋,安惇（1042-1104），宋人，廣安軍人，財政官員、宰執。,安惇，宋人，籍貫廣安軍。生於1042年，卒於1104年。為財政官員、宰執。一生主要活動於廣安軍。與章惇、司馬光、劉摯、華鎮、安燾等人交遊唱和。,71
98,陳堯佐,宋,陳堯佐（963-1044），宋人，管城人，詩人、史學家、習於道術。,陳堯佐，宋人，籍貫管城。生於963年，卒於1044年。為詩人、史學家、習於道術。一生主要活動於西水、管城。與歐陽修、楊氏(趙恆妃)、王師顏、范仲淹、种放等人交遊唱和。,83
738,辛次膺,宋,辛次膺（1092-1170），宋人，丹徒人，孝子/孝女、財政官員、宰執。,辛次膺，宋人，籍貫丹徒。生於1092年，卒於1170年。為孝子/孝女、財政官員、宰執。一生主要活動於丹徒、萊州、掖縣。與真德秀、秦檜、魏了翁、陳傅良、趙善括等人交遊唱和。,85
8004,陳與義,宋,陳與義，宋人，洛陽人，詩人、宰執。,陳與義，宋人，籍貫洛陽。為詩人、宰執。一生主要活動於洛陽、青城。與周必大、姜仲謙、葛勝仲、張嵲、朱熹等人交遊唱和。,57
8065,黃潛善,宋,黃潛善（0-1129），宋人，邵武人，宰執。,黃潛善，宋人，籍貫邵武。生於0年，卒於1129年。為宰執。一生主要活動於邵武。與趙士褭、許景衡、馮檝、歐陽澈、邢煥等人交遊唱和。,64
8136,曾公亮,宋,曾公亮（999-1078），宋人，晉江人，宰執。,曾公亮，宋人，籍貫晉江。生於999年，卒於1078年。為宰執。一生主要活動於晉江。與王安石、曾布、歐陽修、宋祁、釋契嵩等人交遊唱和。,66
9004,趙禎,宋,趙禎（1010-1063），宋人，開封人，宗子、統治者、皇帝。,趙禎，宋人，籍貫開封。生於1010年，卒於1063年。為宗子、統治者、皇帝。一生主要活動於開封。與唐士恥、歐陽修、劉克莊、曹修古、郭諮等人交遊唱和。,74
10157,洪邁,宋,洪邁（1123-1202），宋人，鄱陽人，博學之人、為官者。,洪邁，宋人，籍貫鄱陽。生於1123年，卒於1202年。為博學之人、為官者。一生主要活動於鄱陽。與余元發、馬廷鸞、王十朋、秦檜、周頡等人交遊唱和。,72
12995,黃庶,宋,黃庶（0-0），宋人，分寧人，詩人、為官者。,黃庶，宋人，籍貫分寧。生於0年，卒於0年。為詩人、為官者。一生主要活動於分寧。與向宗道、雷簡夫、富弼、范仲淹、章得象等人交遊唱和。,65
14310,种放,宋,种放（0-1015），宋人，洛陽人，好學、隱居（有隱德）、為官者。,种放，宋人，籍貫洛陽。生於0年，卒於1015年。為好學、隱居（有隱德）、為官者。一生主要活動於洛陽。與李溉、高弁、宋澥、張無夢、張荷等人交遊唱和。,73
14406,陳著,宋,陳著（0-0），宋人，臨海人，為官者。,陳著，宋人，籍貫臨海。生於0年，卒於0年。為官者。一生主要活動於臨海。與孫書、胡應之、常楙、文天祥、趙汝楳等人交遊唱和。,60
15259,喬行簡,宋,喬行簡（1156-1241），宋人，東陽人，財政官員、宰執。,喬行簡，宋人，籍貫東陽。生於1156年，卒於1241年。為財政官員、宰執。一生主要活動於東陽。與魏了翁、胡楚材、樓鏞、劉震孫、方大琮等人交遊唱和。,73
20043,吳思齊,宋,吳思齊（1238-1301），宋人，永康人，隱士、為官者。,吳思齊，宋人，籍貫永康。生於1238年，卒於1301年。為隱士、為官者。一生主要活動於永康、浦江、桐廬。與謝翱、柳貫、黃溍、賈似道、宋濂等人交遊唱和。,75
20457,劉羲仲,宋,劉羲仲（0-0），宋人，星子人，史學家、為官者、隱居（有隱德）。,劉羲仲，宋人，籍貫星子。生於0年，卒於0年。為史學家、為官者、隱居（有隱德）。一生主要活動於南安、星子。與晁說之、黃庭堅、晁補之、蘇軾等人交遊唱和。,74
20699,馬光祖,宋,馬光祖，宋人，東陽人，財政官員、宰執。,馬光祖，宋人，籍貫東陽。為財政官員、宰執。一生主要活動於東陽、金華。與方大琮、崔友諒等人交遊唱和。,49
24788,倪思,宋,倪思（1147-1220），宋人，歸安人，為官者。,倪思，宋人，籍貫歸安。生於1147年，卒於1220年。為官者。一生主要活動於歸安。與韓侂胄、史彌遠、劉宰、真德秀、袁燮等人交遊唱和。,66
34891,釋道潛,宋,釋道潛（0-0），宋人，於潛人，詩人、僧人。,釋道潛，宋人，籍貫於潛。生於0年，卒於0年。為詩人、僧人。一生主要活動於於潛。與蘇軾、釋環省、汪汝謙、蘇過、劉和叔等人交遊唱和。,64
575273,釋法雨,宋,釋法雨（1043-1102），宋人，襄垣人，僧人。,釋法雨，宋人，籍貫襄垣。生於1043年，卒於1102年。為僧人。一生主要活動於上黨、襄垣、潞州。與釋智海、釋智定、釋智元、釋智福、釋智登等人交遊唱和。,75
1144,廖剛,宋,廖剛（1071-1143），宋人，順昌人，財政官員。,廖剛，宋人，籍貫順昌。生於1071年，卒於1143年。為財政官員。一生主要活動於順昌。與秦檜、蔡卞、上官惕、張哿、謝克家等人交遊唱和。,67
1408,蒲宗孟,宋,蒲宗孟，宋人，南部人，財政官員、宰執。,蒲宗孟，宋人，籍貫南部。為財政官員、宰執。一生主要活動於南部、新井。與蘇軾、陽孝本、唐慎微、呂惠卿、趙仲瞞等人交遊唱和。,60
1786,王之道,宋,王之道（1093-1169），宋人，巢縣人，財政官員。,王之道，宋人，籍貫巢縣。生於1093年，卒於1169年。為財政官員。一生主要活動於含山、巢縣。與釋思古、秦檜、趙若虛、陳師良、孫氏(王之道妻)等人交遊唱和。,78
1941,魏杞,宋,魏杞（1121-1184），宋人，鄞縣人，財政官員、宰執。,魏杞，宋人，籍貫鄞縣。生於1121年，卒於1184年。為財政官員、宰執。一生主要活動於鄞縣、壽春、下蔡。與朱熹、趙敦臨、袁燮、史浩、鄭清之等人交遊唱和。,76
7360,崔敦詩,宋,崔敦詩（?- 1182），宋人，常熟人，為官者。,崔敦詩，宋人，籍貫常熟。卒於1182年。為官者。一生主要活動於常熟、靜海。與宋若水、勾昌泰、王明發、沈揆、柳大雅等人交遊唱和。,63
10831,李心傳,宋,李心傳（1167-1244），宋人，井研人，史學家、校堪學家、為官者。,李心傳，宋人，籍貫井研。生於1167年，卒於1244年。為史學家、校堪學家、為官者。一生主要活動於井研。與魏了翁、高斯得、虞剛簡、范仲黼、員興宗等人交遊唱和。,79
11110,黃公度,宋,黃公度（1109-1156），宋人，莆田人，為官者。,黃公度，宋人，籍貫莆田。生於1109年，卒於1156年。為官者。一生主要活動於莆田。與秦檜、黃沃、林孔彰、邢孝揚、丁婁明等人交遊唱和。,67
15106,趙孟堅,宋,趙孟堅（1199-1263），宋人，海鹽人，畫家、詩人、史學家。,趙孟堅，宋人，籍貫海鹽。生於1199年，卒於1263年。為畫家、詩人、史學家。一生主要活動於海鹽。與孫夢觀、史亞卿、趙與旹、趙與𥲅、釋智愚等人交遊唱和。,76
15286,綦崇禮,宋,綦崇禮（1083-1142），宋人，北海人，音樂學家、詞人、為官者。,綦崇禮，宋人，籍貫北海。生於1083年，卒於1142年。為音樂學家、詞人、為官者。一生主要活動於北海。與潘特竦、呂頤浩、史浩、王之望、范宗尹等人交遊唱和。,77
